ManagedAreaName,ProgramID,ProgramName,SpeciesGroup1,SpeciesGroup2,CommonIdentifier
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Bagre marinus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Brevoortia smithi
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Brevoortia spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Centropomus undecimalis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Chaetodipterus faber
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Cichlidae spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Citharichthys macrops
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Citharichthys spilopterus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Clupeidae
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Echeneis neucratoides
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Elops saurus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Etropus crossotus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Eucinostomus spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Eugerres plumieri
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Floridichthys carpio
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Gunterichthys longipenis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Harengula jaguana
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Hoplosternum littorale
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Hyporhamphus unifasciatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Hypostomus plecostomus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Lepomis spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Leptocephalus larvae
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Lucania parva
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Micropterus salmoides
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Mugil cephalus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Mugil spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Myrophis punctatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ogcocephalus cubifrons
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ogilbia cayorum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Opisthonema oglinum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Rachycentron canadum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Scorpaena brasiliensis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Sphyraena guachancho
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Symphurus plagiusa
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Trinectes maculatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Urophycis floridana
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Bairdiella chrysoura
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Chilomycterus schoepfii
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion nebulosus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma robustum
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Lagodon rhomboides
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus scitulus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus tribulus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides nephelus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus louisianae
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus scovelli
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Synodus foetens
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Decapoda,Callinectes sapidus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Decapoda,Penaeus duorarum
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Etropus crossotus
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus gula
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus spp.
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Lucania parva
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ogcocephalus cubifrons
St. Martins Marsh Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Symphurus plagiusa
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Acanthostracion quadricornis
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Aluterus schoepfii
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Aluterus scriptus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Anarchopterus criniger
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Archosargus probatocephalus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Archosargus rhomboidalis
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Bairdiella chrysoura
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus arctifrons
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus bajonado
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus penna
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx crysos
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx hippos
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx latus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Chasmodes saburrae
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Chilomycterus schoepfii
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Chloroscombrus chrysurus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion arenarius
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion nebulosus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Decapterus punctatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Diodon spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Diplectrum formosum
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Diplectrum spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Diplodus holbrookii
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma bosc
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma longipala
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma robustum
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Haemulon aurolineatum
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Haemulon plumierii
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Halichoeres bivittatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus erectus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus zosterae
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Hypleurochilus caudovittatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Hypleurochilus geminatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Hypsoblennius hentz
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Lactophrys trigonus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Lagocephalus laevigatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Lagodon rhomboides
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Leiostomus xanthurus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Menticirrhus americanus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Menticirrhus saxatilis
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Menticirrhus spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius gulosus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius thalassinus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Micropogonias undulatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Monacanthus ciliatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Monacanthus spp.
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Nicholsina usta
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Oligoplites saurus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Opsanus beta
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Orthopristis chrysoptera
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Paraclinus marmoratus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Paralichthys albigutta
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Pogonias cromis
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus scitulus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus tribulus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Sciaenops ocellatus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Selene vomer
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Serraniculus pumilio
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Serranus subligarius
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides nephelus
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides spengleri
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Sphyraena barracuda
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Strongylura notata
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus floridae
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus louisianae
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus scovelli
Terra Ceia Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus spp.
